Site,Genus,species,ID,individual_ID,date_collected,cutting_ID,bud_ID,bud_location,bud_location_notes,bud_BBCH,node_number_1,node_number_2,node_number_3,bud_width,bud_length,date_measure,photo_file,date_dry,stem_diameter,bud_mass,date_mass,date_fixed,scale_number,scale_note,bud_type,leaf_number,leaf_primordia_number,whorl_number,vernation_note,aestivation_note,notes_misc
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,1,Terminal,,0,3,3,2,3.25,5.4,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,2,Lateral,Just below terminal. Opposite bud 3.,0,3,3,2,1.75,1.93,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,3,Lateral,Just below terminal. Opposite bud 2.,0,3,3,2,1.47,1.55,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,4,Lateral,,0,3,3,2,1.47,2.08,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,5,Lateral,,0,3,3,2,1.45,1.75,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,6,Lateral,,0,3,3,2,1.15,1.11,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,10,ACERUB10_HF,22-Jan-15,X,7,Lateral,,0,3,3,2,0.81,1.1,2015-01-30,,,3.13,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,1,Terminal_twig,,0,3,4,2,2.39,4.22,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,2,Lateral,"Accessory to 1, opposite 3",0,3,4,2,0.92,1.05,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,3,Lateral,"Accessory to 1, opposite 2",0,3,4,2,0.78,1.05,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,4,Lateral,,0,3,4,2,1.27,2.49,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,5,Terminal_twig,,0,3,4,2,2,3.14,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,6,Lateral,"Accesory to 5, opposite 7",0,3,4,2,0.68,0.86,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,7,Lateral,"Accesory to 5, opposite 6",0,3,4,2,0.75,1.01,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,8,Lateral,opposite 9,0,3,4,2,1.23,1.74,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,9,Lateral,opposite 8,0,3,4,2,1.34,2.33,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,10,Terminal_twig,,0,3,4,2,1.77,3.08,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,11,Lateral,Accessory to 10,0,3,4,2,0.58,0.43,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,12,Lateral,opposite 13,0,3,4,2,1.09,1.6,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,13,Lateral,opposite 12,0,3,4,2,1.11,1.77,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,14,Terminal_twig,,0,3,4,2,2.14,3.19,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,15,Lateral,Accessory to 14,0,3,4,2,0.84,0.71,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,16,Terminal_twig,,0,3,4,2,1.75,2.55,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,17,Lateral,"Accessory to 16, opposite 18",0,3,4,2,0.78,0.58,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,18,Lateral,"Accessory to 16, opposite 17",0,3,4,2,0.56,0.86,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,19,Lateral,opposite 20,0,3,4,2,0.92,0.9,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,20,Lateral,opposite 19,0,3,4,2,0.75,0.66,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,21,Terminal_twig,,0,3,4,2,2.11,3.24,2015-01-30,,2015-01-30,,,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,22,Lateral,opposite 23,0,3,4,2,0.87,1.57,2015-01-30,,2015-01-30,,,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,W,23,Lateral,opposite 22,0,3,4,2,0.75,0.73,2015-01-30,,2015-01-30,,,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,1,Terminal,,0,3,2,2,2.74,4,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,2,Lateral,"Accessory to 1, opposite 3",0,3,2,2,1.67,2.83,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,3,Lateral,"Accessory to 1, opposite 2",0,3,2,2,1.6,2.48,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,4,Lateral,opposite 5,0,3,2,2,1.66,2.95,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,5,Lateral,opposite 4,0,3,2,2,1.46,2.41,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,6,Lateral,opposite 7,0,3,2,2,1.09,1.51,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,7,Lateral,opposite 6,0,3,2,2,0.99,1.29,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,8,Lateral,,0,3,2,2,0.82,0.89,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,9,Lateral,,0,3,2,2,1.03,1.4,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,10,Terminal_twig,,0,3,2,2,2.17,3.65,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,11,Lateral,"Accessory to 10, opposite 12",0,3,2,2,0.94,0.79,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,12,Lateral,"Accessory to 10, opposite 11",0,3,2,2,0.72,0.68,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,13,Lateral,opposite 14,0,3,2,2,1.12,1.9,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,14,Lateral,opposite 13,0,3,2,2,1.11,1.69,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,15,Lateral,,0,3,2,2,0.85,1.04,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,16,Terminal_twig,,0,3,2,2,2.16,3.63,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,17,Lateral,"Accessory to 16, opposite 18",0,3,2,2,0.56,0.41,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,18,Lateral,"Accessory to 16, opposite 17",0,3,2,2,0.6,0.58,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,19,Lateral,opposite 20,0,3,2,2,0.49,0.62,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,20,Lateral,opposite 19,0,3,2,2,0.63,0.98,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,21,Terminal_twig,,0,3,2,2,1.95,3.43,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,22,Lateral,"Accessory to 21, opposite 23",0,3,2,2,0.43,0.48,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,11,ACERUB11_HF,22-Jan-15,X,23,Lateral,"Accessory to 21, opposite 22",0,3,2,2,0.61,0.71,2015-01-30,,,4.59,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,1,Terminal,,0,3,3,3,2.39,4.48,2015-01-30,,2015-01-30,,0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,2,Lateral,"Accessory to 1, opposite 3",0,3,3,3,1.64,2.09,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,3,Lateral,"Accessory to 1, opposite 2",0,3,3,3,1.48,2.08,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,4,Lateral,opposite 5,0,3,3,3,1.42,2.09,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,5,Lateral,opposite 4,0,3,3,3,1.05,1.22,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,6,Lateral,opposite 7,0,3,3,3,1.13,1.44,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,W,7,Lateral,opposite 6,0,3,3,3,1.18,1.51,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,1,Terminal,,0,3,3,3,3,4.58,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,2,Lateral,"Accessory to 1, opposite 3",0,3,3,3,1.5,1.81,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,3,Lateral,"Accessory to 1, opposite 3",0,3,3,3,1.38,1.82,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,4,Lateral,opposite 5,0,3,3,3,1.75,3.05,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,5,Lateral,opposite 4,0,3,3,3,1.58,2.64,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,6,Lateral,opposite 7,0,3,3,3,1.3,1.71,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,13,ACERUB13_HF,22-Jan-15,X,7,Lateral,opposite 6,0,3,3,3,1.28,1.66,2015-01-30,,,3.28,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,1,Terminal,,0,3,3,,3.29,6.61,2015-01-30,,2015-01-30,,0.013,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,2,Lateral,Just below bud 1,0,3,3,,1.35,2.52,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,3,Lateral,"Just below bud 1, opp. 2",0,3,3,,1.87,2.27,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,4,Lateral,,0,3,3,,1.46,2.75,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,5,Lateral,Opp. bud 4,0,3,3,,1.71,2.68,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,6,Lateral,,0,3,3,,1.06,1.42,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,7,Lateral,Opp. bud 6,0,3,3,,1.65,1.15,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,8,Lateral,"Small, on main twig",0,3,3,,0.74,1.16,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,9,Lateral,On smaller twig,0,3,3,,0.75,0.94,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,10,Lateral,Opp. bud 9,0,3,3,,0.67,0.7,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,11,Terminal_twig,,0,3,3,,3.15,6.44,2015-01-30,,2015-01-30,,0.007,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,12,Lateral,Just below bud 11,0,3,3,,0.76,1.32,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,W,13,Lateral,"Just below bud 11, opp. 12",0,3,3,,0.99,1.19,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,1,Terminal,,0,4,4,4,3.43,6.25,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,2,Lateral,Just below bud 1,0,4,4,4,2.09,2.94,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,3,Lateral,"Just below bud 1, opp. 2",0,4,4,4,1.44,1.93,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,4,Lateral,,0,4,4,4,1.95,4.12,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,5,Lateral,Opp. 4,0,4,4,4,1.75,3.49,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,6,Lateral,,0,4,4,4,1.59,2.62,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,7,Lateral,Opp. 6,0,4,4,4,1.54,3.18,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,8,Lateral,,0,4,4,4,0.87,1.19,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,9,Lateral,Opp. 8,0,4,4,4,0.91,1.34,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,10,Lateral,"Small, on main branch",0,4,4,4,0.78,0.73,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,11,Terminal_twig,,0,4,4,4,2.49,4.06,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,12,Lateral,"Tiny, just below bud 11",0,4,4,4,0.47,0.33,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,13,Lateral,"Tiny, opp. bud 12",0,4,4,4,0.42,0.51,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,14,Lateral,"Small, on main branch",0,4,4,4,0.86,0.81,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,15,Lateral,,0,4,4,4,0.59,1.03,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,16,Lateral,Opp. 15,0,4,4,4,0.5,0.67,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,17,Terminal_twig,,0,4,4,4,2.95,5.36,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,18,Lateral,Just below bud 17,0,4,4,4,0.84,1.19,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,14,ACERUB14_HF,22-Jan-15,X,19,Lateral,"Just below bud 17, opp. 18",0,4,4,4,0.77,1.45,2015-01-30,,,3.95,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,1,Terminal_twig,,0,3,3,2,2.86,4.93,2015-01-30,,2015-01-30,,0.007,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,2,Lateral,Just below bud 1,0,3,3,2,1.17,1.51,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,3,Lateral,"Just below bud 1, opp. bud 2",0,3,3,2,0.99,1.19,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,4,Lateral,,0,3,3,2,1.65,2.96,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,5,Lateral,Opp. bud 4,0,3,3,2,1.17,1.79,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,6,Lateral,,0,3,3,2,0.93,1.39,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,7,Lateral,Opp. bud 6,0,3,3,2,1.16,1.26,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,8,Terminal_twig,,0,3,3,2,2.07,4.13,2015-01-30,,2015-01-30,,0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,9,Lateral,Just below bud 8,0,3,3,2,0.57,0.71,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,10,Lateral,"Just below bud 8, opp. bud 9",0,3,3,2,0.97,1.29,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,11,Lateral,Below buds 9 and 10,0,3,3,2,0.84,1.19,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,12,Lateral,Opp. bud 11,0,3,3,2,0.61,1.13,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,13,Terminal_twig,,0,3,3,2,1.56,1.74,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,W,14,Lateral,"Tiny, on the side of bud 13",0,3,3,2,0.6,0.78,2015-01-30,,2015-01-30,,<0.001,2015-04-03,,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,1,Terminal_twig,,0,3,2,3,2.68,4.64,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,2,Lateral,"Accessory to 1, opposite 3",0,3,2,3,1.51,1.88,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,3,Lateral,"Accessory to 1, opposite 2",0,3,2,3,1.36,1.62,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,4,Lateral,opposite 5,0,3,2,3,1.02,1.22,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,5,Lateral,opposite 4,0,3,2,3,0.93,0.76,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,6,Terminal_twig,"almost lateral, on 0.5 cm twig",0,3,2,3,2.7,4.4,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,7,Lateral,"Accessory to 6, opposite 8",0,3,2,3,1.05,1.27,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,8,Lateral,"Accessory to 6, opposite 7",0,3,2,3,1.12,1.3,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,9,Terminal_twig,,0,3,2,3,2.7,5.15,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,10,Lateral,"Accessory to 9, opposite 11",0,3,2,3,1.81,2.44,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,11,Lateral,"Accessory to 9, opposite 10",0,3,2,3,1.52,1.95,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,12,Lateral,opposite 13,0,3,2,3,1.24,1.64,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,13,Lateral,opposite 12,0,3,2,3,1.23,1.36,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,14,Terminal_twig,,0,3,2,3,2.49,4.02,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,15,Lateral,"Accessory to 14, opposite 16",0,3,2,3,1.02,1.14,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,16,Lateral,"Accessory to 14, opposite 15",0,3,2,3,0.87,0.56,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,17,Lateral,opposite 18,0,3,2,3,2.16,3.04,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
Harvard Forest,Acer,rubrum,578,ACERUB_Extra_578_HF,22-Jan-15,X,18,Lateral,oposite 17,0,3,2,3,1.56,2.28,2015-01-30,,,3.29,,,2015-02-24,,,,,,,,,
